IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.221.155.40,8080,0,false,ORD,North America,Chicago,186,0.00
35.180.35.124,2083,0,false,ORD,North America,Chicago,186,0.00
3.76.189.219,2053,0,false,ORD,North America,Chicago,186,0.00
35.92.65.33,80,0,false,ORD,North America,Chicago,186,0.00
35.180.55.98,2052,0,false,ORD,North America,Chicago,186,0.00
34.242.68.216,2095,0,false,ORD,North America,Chicago,186,0.00
35.180.90.128,2086,0,false,ORD,North America,Chicago,186,0.00
3.101.121.43,2087,0,false,ORD,North America,Chicago,186,0.00
15.160.252.181,2052,80,false,MXP,Europe,Milan,186,0.00
54.188.237.6,8080,0,false,ORD,North America,Chicago,186,0.00
54.184.28.95,2053,0,false,ORD,North America,Chicago,186,0.00
3.68.32.149,2083,0,false,ORD,North America,Chicago,186,0.00
35.91.103.78,443,0,false,ORD,North America,Chicago,186,0.00
3.75.243.62,2052,0,false,ORD,North America,Chicago,186,0.00
34.242.84.69,2095,0,false,ORD,North America,Chicago,186,0.00
34.222.89.209,8880,0,false,ORD,North America,Chicago,187,0.00
54.188.237.133,2053,0,false,ORD,North America,Chicago,187,0.00
3.77.152.11,2096,0,false,ORD,North America,Chicago,187,0.00
35.180.90.128,2052,0,false,ORD,North America,Chicago,187,0.00
3.122.238.183,2052,0,false,ORD,North America,Chicago,187,0.00
35.180.90.128,2082,0,false,ORD,North America,Chicago,187,0.00
3.77.149.76,8880,0,false,ORD,North America,Chicago,187,0.00
35.180.55.98,2083,0,false,ORD,North America,Chicago,187,0.00
35.180.45.153,2052,0,false,ORD,North America,Chicago,187,0.00
3.77.152.11,2087,0,false,ORD,North America,Chicago,187,0.00
54.217.163.214,2096,0,false,ORD,North America,Chicago,187,0.00
54.217.173.176,2082,0,false,ORD,North America,Chicago,187,0.00
3.122.238.183,443,0,false,ORD,North America,Chicago,187,0.00
3.76.189.219,8443,0,false,ORD,North America,Chicago,187,0.00
54.219.16.142,2082,0,false,ORD,North America,Chicago,187,0.00
3.77.152.11,2082,0,false,ORD,North America,Chicago,187,0.00
34.245.19.31,2083,0,false,ORD,North America,Chicago,187,0.00
54.217.163.214,8080,0,false,ORD,North America,Chicago,187,0.00
34.242.68.216,2053,0,false,ORD,North America,Chicago,187,0.00
35.91.103.78,2053,0,false,ORD,North America,Chicago,187,0.00
34.220.32.171,80,0,false,ORD,North America,Chicago,187,0.00
3.76.189.219,8080,0,false,ORD,North America,Chicago,187,0.00
3.77.152.11,443,0,false,ORD,North America,Chicago,187,0.00
35.180.251.235,80,0,false,ORD,North America,Chicago,187,0.00
34.242.84.129,2082,0,false,ORD,North America,Chicago,187,0.00
35.180.90.128,2053,0,false,ORD,North America,Chicago,187,0.00
34.220.32.171,8443,0,false,ORD,North America,Chicago,187,0.00
3.122.238.183,2087,0,false,ORD,North America,Chicago,187,0.00
35.180.207.15,80,0,false,ORD,North America,Chicago,187,0.00
34.245.19.31,2095,0,false,ORD,North America,Chicago,187,0.00
34.222.89.209,8080,0,false,ORD,North America,Chicago,187,0.00
3.75.240.70,443,0,false,ORD,North America,Chicago,187,0.00
34.242.84.69,2096,0,false,ORD,North America,Chicago,187,0.00
3.77.152.11,2083,0,false,ORD,North America,Chicago,187,0.00
34.242.84.69,2087,0,false,ORD,North America,Chicago,188,0.00
3.76.255.218,2053,0,false,ORD,North America,Chicago,188,0.00
3.122.238.183,2082,0,false,ORD,North America,Chicago,188,0.00
3.122.238.183,2095,0,false,ORD,North America,Chicago,188,0.00
3.79.42.131,2082,0,false,ORD,North America,Chicago,188,0.00
54.217.173.176,2083,0,false,ORD,North America,Chicago,188,0.00
3.76.119.211,2053,0,false,ORD,North America,Chicago,188,0.00
34.215.167.158,2095,0,false,ORD,North America,Chicago,188,0.00
35.180.251.235,2082,0,false,ORD,North America,Chicago,188,0.00
35.180.251.235,8880,0,false,ORD,North America,Chicago,188,0.00
3.101.28.97,2052,0,false,ORD,North America,Chicago,188,0.00
35.93.227.131,2096,0,false,ORD,North America,Chicago,188,0.00
34.242.84.69,2052,0,false,ORD,North America,Chicago,188,0.00
35.91.103.78,2096,0,false,ORD,North America,Chicago,188,0.00
54.72.89.222,8443,0,false,ORD,North America,Chicago,188,0.00
3.75.240.70,8880,0,false,ORD,North America,Chicago,188,0.00
15.161.216.233,2086,80,false,MXP,Europe,Milan,188,0.00
3.101.67.111,2083,0,false,ORD,North America,Chicago,188,0.00
54.219.120.119,8443,0,false,ORD,North America,Chicago,188,0.00
15.160.15.101,2053,80,false,MXP,Europe,Milan,188,0.00
3.76.119.211,2087,0,false,ORD,North America,Chicago,188,0.00
35.180.55.98,443,0,false,ORD,North America,Chicago,188,0.00
54.219.120.119,2053,0,false,ORD,North America,Chicago,188,0.00
3.122.238.183,2096,0,false,ORD,North America,Chicago,188,0.00
54.219.16.142,8880,0,false,ORD,North America,Chicago,188,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,188,0.00
34.242.84.129,443,0,false,ORD,North America,Chicago,188,0.00
54.74.148.35,2083,0,false,ORD,North America,Chicago,188,0.00
3.76.255.218,8880,0,false,ORD,North America,Chicago,188,0.00
3.79.206.21,80,0,false,ORD,North America,Chicago,188,0.00
34.242.84.129,2096,0,false,ORD,North America,Chicago,188,0.00
3.77.149.76,8080,0,false,ORD,North America,Chicago,188,0.00
34.242.84.129,2086,0,false,ORD,North America,Chicago,188,0.00
34.242.84.69,8080,0,false,ORD,North America,Chicago,189,0.00
34.242.68.216,2082,0,false,ORD,North America,Chicago,189,0.00
3.71.25.151,2086,0,false,ORD,North America,Chicago,189,0.00
54.217.163.214,2052,0,false,ORD,North America,Chicago,189,0.00
54.72.79.182,2096,0,false,ORD,North America,Chicago,189,0.00
35.180.90.128,443,0,false,ORD,North America,Chicago,189,0.00
15.160.80.28,2087,80,false,MXP,Europe,Milan,189,0.00
54.72.89.222,2082,0,false,ORD,North America,Chicago,189,0.00
54.217.173.176,443,0,false,ORD,North America,Chicago,189,0.00
34.242.84.69,8880,0,false,ORD,North America,Chicago,189,0.00
35.180.27.158,2096,0,false,ORD,North America,Chicago,189,0.00
35.180.251.235,8080,0,false,ORD,North America,Chicago,189,0.00
3.68.227.59,2083,0,false,ORD,North America,Chicago,189,0.00
34.242.84.129,2087,0,false,ORD,North America,Chicago,189,0.00
34.242.68.216,8880,0,false,ORD,North America,Chicago,189,0.00
35.179.16.208,8880,0,false,ORD,North America,Chicago,189,0.00
3.77.152.11,80,0,false,ORD,North America,Chicago,189,0.00
15.160.80.28,2095,80,false,MXP,Europe,Milan,189,0.00
15.160.15.255,2052,80,false,MXP,Europe,Milan,189,0.00
35.180.35.124,8443,0,false,ORD,North America,Chicago,189,0.00
34.242.84.129,80,0,false,ORD,North America,Chicago,189,0.00
35.179.16.208,80,0,false,ORD,North America,Chicago,189,0.00
34.242.84.129,8880,0,false,ORD,North America,Chicago,189,0.00
3.68.32.149,2095,0,false,ORD,North America,Chicago,189,0.00
3.71.27.173,2053,0,false,ORD,North America,Chicago,189,0.00
34.242.68.216,2086,0,false,ORD,North America,Chicago,189,0.00
35.179.16.208,8080,0,false,ORD,North America,Chicago,189,0.00
18.102.5.243,2082,0,false,MXP,Europe,Milan,189,0.00
35.180.207.15,2082,0,false,ORD,North America,Chicago,189,0.00
3.68.32.149,2086,0,false,ORD,North America,Chicago,189,0.00
15.160.15.101,2052,80,false,MXP,Europe,Milan,189,0.00
54.73.160.225,8443,0,false,ORD,North America,Chicago,189,0.00
3.77.149.76,2083,0,false,ORD,North America,Chicago,189,0.00
34.242.84.129,2053,0,false,ORD,North America,Chicago,189,0.00
3.75.240.70,2053,0,false,ORD,North America,Chicago,190,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,190,0.00
3.70.15.127,2082,0,false,ORD,North America,Chicago,190,0.00
3.79.42.131,443,0,false,ORD,North America,Chicago,190,0.00
15.237.107.93,2053,0,false,ORD,North America,Chicago,190,0.00
3.71.25.151,2052,0,false,ORD,North America,Chicago,190,0.00
3.122.238.183,2083,0,false,ORD,North America,Chicago,190,0.00
3.79.42.131,2083,0,false,ORD,North America,Chicago,190,0.00
15.160.15.255,2095,80,false,MXP,Europe,Milan,190,0.00
34.242.84.69,8443,0,false,ORD,North America,Chicago,190,0.00
18.102.5.243,2053,80,false,MXP,Europe,Milan,190,0.00
54.219.0.80,2052,0,false,ORD,North America,Chicago,190,0.00
54.183.241.227,2086,0,false,ORD,North America,Chicago,190,0.00
3.70.25.182,2052,0,false,ORD,North America,Chicago,190,0.00
35.180.27.158,2087,0,false,ORD,North America,Chicago,190,0.00
35.180.207.15,2095,0,false,ORD,North America,Chicago,190,0.00
54.200.19.118,2087,0,false,ORD,North America,Chicago,190,0.00
15.161.186.110,2082,80,false,MXP,Europe,Milan,190,0.00
3.71.29.39,2052,0,false,ORD,North America,Chicago,190,0.00
35.180.85.162,2096,0,false,ORD,North America,Chicago,190,0.00
15.160.15.255,2082,80,false,MXP,Europe,Milan,190,0.00
15.161.186.110,2083,80,false,MXP,Europe,Milan,190,0.00
35.180.35.124,2087,0,false,ORD,North America,Chicago,190,0.00
34.219.215.9,2083,0,false,ORD,North America,Chicago,190,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,190,0.00
3.79.206.21,2086,0,false,ORD,North America,Chicago,190,0.00
35.180.251.235,2053,0,false,ORD,North America,Chicago,190,0.00
3.122.238.183,8443,0,false,ORD,North America,Chicago,190,0.00
34.220.32.171,2095,0,false,ORD,North America,Chicago,190,0.00
34.221.155.40,2053,0,false,ORD,North America,Chicago,190,0.00
34.242.84.69,2053,0,false,ORD,North America,Chicago,190,0.00
54.219.183.153,8080,0,false,ORD,North America,Chicago,190,0.00
34.245.19.31,8880,0,false,ORD,North America,Chicago,190,0.00
3.67.204.110,2086,0,false,ORD,North America,Chicago,190,0.00
15.161.186.110,2095,80,false,MXP,Europe,Milan,190,0.00
35.91.8.63,2082,0,false,ORD,North America,Chicago,190,0.00
15.161.216.233,2082,80,false,MXP,Europe,Milan,191,0.00
54.217.173.176,80,0,false,ORD,North America,Chicago,191,0.00
3.70.25.182,2086,0,false,ORD,North America,Chicago,191,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,191,0.00
163.123.174.16,2087,80,false,SEA,North America,Seattle,191,0.00
54.212.33.52,443,80,false,ORD,North America,Chicago,191,0.00
35.89.193.32,8080,0,false,ORD,North America,Chicago,191,0.00
3.68.32.149,8080,0,false,ORD,North America,Chicago,191,0.00
35.180.27.158,2052,0,false,ORD,North America,Chicago,191,0.00
3.75.240.70,8080,0,false,ORD,North America,Chicago,191,0.00
18.102.5.243,2083,80,false,MXP,Europe,Milan,191,0.00
3.71.29.39,2082,0,false,ORD,North America,Chicago,191,0.00
35.180.126.105,8880,0,false,ORD,North America,Chicago,191,0.00
34.222.89.209,2052,0,false,ORD,North America,Chicago,191,0.00
35.93.227.131,2095,0,false,ORD,North America,Chicago,191,0.00
15.160.252.181,2086,80,false,MXP,Europe,Milan,191,0.00
35.180.55.98,8443,0,false,ORD,North America,Chicago,191,0.00
54.217.163.214,8880,0,false,ORD,North America,Chicago,191,0.00
163.123.174.23,2052,0,false,SEA,North America,Seattle,191,0.00
3.79.42.131,2052,0,false,ORD,North America,Chicago,191,0.00
34.221.155.40,2087,0,false,ORD,North America,Chicago,191,0.00
15.161.40.69,2082,80,false,MXP,Europe,Milan,191,0.00
35.180.35.124,443,0,false,ORD,North America,Chicago,191,0.00
163.123.174.205,2083,80,false,SEA,North America,Seattle,191,0.00
54.218.118.8,2082,0,false,ORD,North America,Chicago,191,0.00
34.245.19.31,2052,0,false,ORD,North America,Chicago,191,0.00
34.242.68.216,2087,0,false,ORD,North America,Chicago,191,0.00
54.188.237.6,2052,0,false,ORD,North America,Chicago,191,0.00
163.123.174.36,2086,80,false,SEA,North America,Seattle,191,0.00
3.71.25.151,80,0,false,ORD,North America,Chicago,191,0.00
54.188.237.6,2096,0,false,ORD,North America,Chicago,191,0.00
54.188.237.6,8880,0,false,ORD,North America,Chicago,191,0.00
34.222.89.209,2086,0,false,ORD,North America,Chicago,191,0.00
3.68.227.59,8880,0,false,ORD,North America,Chicago,191,0.00
34.222.89.209,2095,0,false,ORD,North America,Chicago,191,0.00
34.242.68.216,2052,0,false,ORD,North America,Chicago,191,0.00
3.68.227.59,8443,0,false,ORD,North America,Chicago,191,0.00
34.242.68.216,2083,0,false,ORD,North America,Chicago,191,0.00
54.188.237.133,2052,0,false,ORD,North America,Chicago,191,0.00
3.67.204.110,80,0,false,ORD,North America,Chicago,191,0.00
34.222.89.209,2053,0,false,ORD,North America,Chicago,191,0.00
54.70.74.64,2053,0,false,ORD,North America,Chicago,191,0.00
34.220.32.171,2087,0,false,ORD,North America,Chicago,191,0.00
35.180.126.105,2082,0,false,ORD,North America,Chicago,191,0.00
163.123.174.232,2086,0,false,SEA,North America,Seattle,191,0.00
54.184.28.95,8880,0,false,ORD,North America,Chicago,191,0.00
34.222.89.209,2082,0,false,ORD,North America,Chicago,191,0.00
35.92.65.33,2082,0,false,ORD,North America,Chicago,191,0.00
54.212.33.52,2082,80,false,ORD,North America,Chicago,191,0.00
35.93.227.131,8443,0,false,ORD,North America,Chicago,192,0.00
52.12.101.76,2087,0,false,ORD,North America,Chicago,192,0.00
34.220.32.171,8880,0,false,ORD,North America,Chicago,192,0.00
3.79.42.131,8080,0,false,ORD,North America,Chicago,192,0.00
54.188.237.6,2086,0,false,ORD,North America,Chicago,192,0.00
35.92.65.33,2083,0,false,ORD,North America,Chicago,192,0.00
54.70.74.64,8080,0,false,ORD,North America,Chicago,192,0.00
54.213.136.83,2083,80,false,ORD,North America,Chicago,192,0.00
35.93.227.131,2086,0,false,ORD,North America,Chicago,192,0.00
34.214.6.129,2087,0,false,ORD,North America,Chicago,192,0.00
54.70.74.64,2095,0,false,ORD,North America,Chicago,192,0.00
54.218.243.45,2086,0,false,ORD,North America,Chicago,192,0.00
52.12.101.76,2053,0,false,ORD,North America,Chicago,192,0.00
163.123.174.42,2053,0,false,SEA,North America,Seattle,192,0.00
54.218.118.8,8080,0,false,ORD,North America,Chicago,192,0.00
3.71.25.151,2095,0,false,ORD,North America,Chicago,192,0.00
163.123.174.225,2096,80,false,SEA,North America,Seattle,192,0.00
52.12.101.76,2095,0,false,ORD,North America,Chicago,192,0.00
34.245.19.31,2086,0,false,ORD,North America,Chicago,192,0.00
54.219.183.153,80,0,false,ORD,North America,Chicago,192,0.00
163.123.174.205,2052,80,false,SEA,North America,Seattle,192,0.00
34.221.155.40,8880,0,false,ORD,North America,Chicago,192,0.00
35.91.103.78,2086,0,false,ORD,North America,Chicago,192,0.00
54.70.74.64,2086,0,false,ORD,North America,Chicago,192,0.00
54.213.136.83,2082,0,false,ORD,North America,Chicago,192,0.00
54.184.28.95,2096,0,false,ORD,North America,Chicago,192,0.00
3.70.15.127,2095,0,false,ORD,North America,Chicago,192,0.00
34.222.89.209,8443,0,false,ORD,North America,Chicago,192,0.00
54.70.74.64,2052,0,false,ORD,North America,Chicago,192,0.00
54.188.237.133,80,0,false,ORD,North America,Chicago,192,0.00
3.79.206.21,2083,0,false,ORD,North America,Chicago,192,0.00
54.218.118.8,2086,0,false,ORD,North America,Chicago,192,0.00
15.160.80.28,2053,80,false,MXP,Europe,Milan,192,0.00
35.92.65.33,2096,0,false,ORD,North America,Chicago,192,0.00
54.188.237.6,2083,0,false,ORD,North America,Chicago,192,0.00
35.91.8.63,443,0,false,ORD,North America,Chicago,192,0.00
34.245.19.31,8443,0,false,ORD,North America,Chicago,192,0.00
34.242.84.69,2082,0,false,ORD,North America,Chicago,192,0.00
35.89.193.32,2087,0,false,ORD,North America,Chicago,192,0.00
35.89.193.32,2082,0,false,ORD,North America,Chicago,192,0.00
163.123.174.17,2052,80,false,SEA,North America,Seattle,192,0.00
163.123.174.214,2087,80,false,SEA,North America,Seattle,192,0.00
54.184.28.95,8443,0,false,ORD,North America,Chicago,192,0.00
54.70.74.64,80,0,false,ORD,North America,Chicago,192,0.00
163.123.174.59,2095,80,false,SEA,North America,Seattle,192,0.00
3.67.204.110,2052,0,false,ORD,North America,Chicago,192,0.00
35.93.227.131,80,0,false,ORD,North America,Chicago,192,0.00
54.188.237.133,2082,0,false,ORD,North America,Chicago,192,0.00
54.186.85.186,8443,80,false,ORD,North America,Chicago,192,0.00
163.123.174.17,2095,80,false,SEA,North America,Seattle,192,0.00
163.123.174.219,2087,0,false,SEA,North America,Seattle,192,0.00
163.123.174.225,2083,80,false,SEA,North America,Seattle,192,0.00
54.213.136.83,2087,0,false,ORD,North America,Chicago,192,0.00
35.91.103.78,80,0,false,ORD,North America,Chicago,192,0.00
34.221.155.40,8443,0,false,ORD,North America,Chicago,192,0.00
163.123.174.248,2053,0,false,SEA,North America,Seattle,192,0.00
163.123.174.249,2053,80,false,SEA,North America,Seattle,192,0.00
35.91.8.63,8880,0,false,ORD,North America,Chicago,192,0.00
163.123.174.51,2086,80,false,SEA,North America,Seattle,192,0.00
54.188.237.6,2082,0,false,ORD,North America,Chicago,192,0.00
35.89.193.32,2095,0,false,ORD,North America,Chicago,192,0.00
34.222.89.209,443,0,false,ORD,North America,Chicago,193,0.00
15.160.19.149,2082,80,false,MXP,Europe,Milan,193,0.00
35.180.126.105,2052,0,false,ORD,North America,Chicago,193,0.00
163.123.174.17,2096,80,false,SEA,North America,Seattle,193,0.00
35.93.227.131,2082,0,false,ORD,North America,Chicago,193,0.00
35.180.27.158,8880,0,false,ORD,North America,Chicago,193,0.00
35.92.65.33,2053,0,false,ORD,North America,Chicago,193,0.00
35.93.227.131,2053,0,false,ORD,North America,Chicago,193,0.00
163.123.174.65,2052,0,false,SEA,North America,Seattle,193,0.00
163.123.174.252,2053,80,false,SEA,North America,Seattle,193,0.00
3.71.29.39,80,0,false,ORD,North America,Chicago,193,0.00
3.71.27.173,2096,0,false,ORD,North America,Chicago,193,0.00
163.123.174.252,2086,80,false,SEA,North America,Seattle,193,0.00
163.123.174.23,2096,80,false,SEA,North America,Seattle,193,0.00
35.180.90.128,2087,0,false,ORD,North America,Chicago,193,0.00
35.93.227.131,8080,0,false,ORD,North America,Chicago,193,0.00
3.67.204.110,2082,0,false,ORD,North America,Chicago,193,0.00
54.218.243.45,2053,0,false,ORD,North America,Chicago,193,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,193,0.00
3.68.65.85,2086,0,false,ORD,North America,Chicago,193,0.00
15.161.74.249,2052,80,false,MXP,Europe,Milan,193,0.00
35.180.85.162,2082,0,false,ORD,North America,Chicago,193,0.00
34.214.6.129,2052,0,false,ORD,North America,Chicago,193,0.00
3.70.25.182,2082,0,false,ORD,North America,Chicago,193,0.00
15.161.74.249,2082,80,false,MXP,Europe,Milan,193,0.00
3.79.206.21,2096,0,false,ORD,North America,Chicago,193,0.00
15.160.15.101,2095,80,false,MXP,Europe,Milan,193,0.00
34.245.19.31,8080,0,false,ORD,North America,Chicago,193,0.00
35.92.65.33,8880,0,false,ORD,North America,Chicago,193,0.00
3.70.25.182,2095,0,false,ORD,North America,Chicago,193,0.00
34.214.6.129,8443,0,false,ORD,North America,Chicago,193,0.00
3.68.227.59,2052,0,false,ORD,North America,Chicago,193,0.00
34.215.167.158,2082,0,false,ORD,North America,Chicago,193,0.00
13.48.177.73,2095,0,false,ORD,North America,Chicago,194,0.00
16.171.241.81,2095,0,false,ORD,North America,Chicago,194,0.00
13.49.70.123,2052,0,false,ORD,North America,Chicago,194,0.00
16.171.241.81,2052,0,false,ORD,North America,Chicago,194,0.00
35.92.65.33,2086,0,false,ORD,North America,Chicago,194,0.00
3.71.29.39,2053,0,false,ORD,North America,Chicago,194,0.00
16.171.64.119,2082,0,false,ORD,North America,Chicago,194,0.00
15.161.186.110,2052,80,false,MXP,Europe,Milan,194,0.00
13.49.76.86,80,0,false,ORD,North America,Chicago,194,0.00
34.214.6.129,2082,0,false,ORD,North America,Chicago,194,0.00
13.48.24.165,2053,0,false,ORD,North America,Chicago,194,0.00
13.49.72.66,8880,0,false,ORD,North America,Chicago,194,0.00
16.170.234.32,443,0,false,ORD,North America,Chicago,194,0.00
16.170.163.69,2087,0,false,ORD,North America,Chicago,194,0.00
13.49.70.123,2082,0,false,ORD,North America,Chicago,194,0.00
16.170.231.198,8880,0,false,ORD,North America,Chicago,194,0.00
3.71.25.151,2082,0,false,ORD,North America,Chicago,194,0.00
16.16.182.220,2095,0,false,ORD,North America,Chicago,194,0.00
16.171.241.81,8880,0,false,ORD,North America,Chicago,194,0.00
16.170.231.198,8443,0,false,ORD,North America,Chicago,194,0.00
3.70.25.182,8080,0,false,ORD,North America,Chicago,194,0.00
